date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
02/07/2016 09:00,5.223999977111816,3.2149999141693115,2.559000015258789,1.5640000104904177,2.6800000667572017,1.462000012397766,18.36100006103516
02/07/2016 10:00,9.913000106811523,4.956999778747559,6.644999980926514,3.3050000667572017,3.0460000038146973,1.5529999732971191,20.96299934387207
02/07/2016 11:00,11.788000106811525,5.425000190734863,8.173000335693361,2.5230000019073486,3.686000108718872,1.6749999523162842,19.416000366210934
02/07/2016 12:00,9.645000457763672,4.956999778747559,6.751999855041504,2.131999969482422,3.1070001125335693,1.8279999494552608,20.82299995422364
02/07/2016 13:00,10.381999969482422,5.760000228881836,7.4619998931884775,2.559000015258789,2.984999895095825,1.7669999599456787,20.190000534057614
02/07/2016 14:00,8.774000168,4.689000129699707,6.111999988555907,2.025000095367432,2.8940000534057617,1.919000029563904,21.315000534057614
02/07/2016 15:00,10.449000358581543,5.1570000648498535,6.965000152587893,2.451999903,2.7720000743865967,1.7359999418258667,22.018999099731445
02/07/2016 16:00,9.845999717712402,4.822999954223633,7.035999774932861,2.664999961853028,2.8940000534057617,1.7669999599456787,20.68199920654297
02/07/2016 17:00,9.913000106811523,4.822999954223633,6.894000053405763,2.4159998893737797,3.2290000915527344,1.7359999418258667,25.465999603271484
02/07/2016 18:00,10.649999618530273,4.689000129699707,6.928999900817871,2.451999903,3.381000042,1.7970000505447388,25.88800048828125
02/07/2016 19:00,10.11400032043457,4.3540000915527335,6.644999980926514,1.812000036239624,3.1070001125335693,1.7359999418258667,27.85700035095215
02/07/2016 20:00,9.979999542236328,4.152999877929688,6.573999881744385,1.9539999961853027,3.4110000133514404,1.7669999599456787,27.295000076293945
02/07/2016 21:00,9.31000042,4.2199997901916495,6.005000114440918,2.131999969482422,3.2290000915527344,1.8580000400543213,22.229999542236328
02/07/2016 22:00,9.444000244140623,4.622000217437744,6.965000152587893,2.1679999828338623,2.9549999237060547,1.8580000400543213,21.947999954223643
02/07/2016 23:00,9.444000244140623,4.287000179290772,6.822999954223633,2.559000015258789,2.588999987,1.7359999418258667,27.295000076293945
03/07/2016 00:00,10.381999969482422,5.425000190734863,7.604000091552732,2.309999942779541,2.9549999237060547,1.6749999523162842,29.334999084472656
03/07/2016 01:00,9.779000282287598,5.223999977111816,6.716000080108643,2.8429999351501465,2.650000095367432,1.6749999523162842,26.02799987792969
03/07/2016 02:00,10.381999969482422,4.689000129699707,7.320000171661378,2.203000068664551,2.984999895095825,1.8580000400543213,24.34000015258789
03/07/2016 03:00,9.779000282287598,4.152999877929688,6.822999954223633,1.9900000095367432,2.5280001163482666,1.6749999523162842,26.45000076293945
03/07/2016 04:00,10.717000007629396,4.756000042,7.355999946594237,2.806999921798706,2.650000095367432,1.7970000505447388,25.95800018310547
03/07/2016 05:00,10.31499958,4.689000129699707,7.390999794006348,2.451999903,2.924000024795532,1.8580000400543213,24.05900001525879
03/07/2016 06:00,12.592000007629395,5.223999977111816,8.670999526977539,2.203000068664551,3.7160000801086426,1.9490000009536743,25.32500076293945
03/07/2016 07:00,11.119000434875488,4.622000217437744,7.888999938964844,2.8429999351501465,3.625,1.919000029563904,23.636999130249023
03/07/2016 08:00,10.649999618530273,4.421000003814697,7.035999774932861,2.025000095367432,3.594000101089477,1.919000029563904,26.37999916
03/07/2016 09:00,10.04699993133545,4.2199997901916495,6.432000160217285,1.6699999570846558,3.686000108718872,1.9490000009536743,27.364999771118164
03/07/2016 10:00,11.720999717712402,5.0900001525878915,7.888999938964844,2.559000015258789,3.563999891281128,1.8580000400543213,28.06800079345703
03/07/2016 11:00,12.123000144958494,5.357999801635742,8.065999984741211,2.486999988555908,4.081999778747559,1.919000029563904,29.47500038146973
03/07/2016 12:00,9.979999542236328,5.0229997634887695,6.857999801635742,2.559000015258789,3.2899999618530287,1.8580000400543213,26.80200004577637
03/07/2016 13:00,9.243000030517578,4.956999778747559,6.289999961853027,2.630000114440918,3.137000084,1.888000011444092,29.968000411987305
03/07/2016 14:00,10.180999755859377,5.425000190734863,7.177999973297119,3.0199999809265137,3.075999975204468,1.888000011444092,30.38999938964844
03/07/2016 15:00,9.645000457763672,5.425000190734863,7.106999874,2.664999961853028,3.015000104904175,1.8279999494552608,31.16399955749512
03/07/2016 16:00,9.779000282287598,4.889999866485597,6.502999782562256,2.984999895095825,3.075999975204468,2.009999990463257,29.756999969482425
03/07/2016 17:00,11.119000434875488,5.1570000648498535,7.320000171661378,2.9140000343322754,3.806999921798706,1.9800000190734863,32.28900146484375
03/07/2016 18:00,11.052000045776367,4.956999778747559,7.390999794006348,2.5230000019073486,3.686000108718872,1.9800000190734863,31.93799973
03/07/2016 19:00,10.784000396728516,4.889999866485597,7.214000225067139,2.486999988555908,3.594000101089477,1.888000011444092,28.56100082397461
03/07/2016 20:00,11.185999870300293,4.889999866485597,7.177999973297119,2.345000028610229,3.9600000381469727,1.919000029563904,21.525999069213867
03/07/2016 21:00,10.449000358581543,4.889999866485597,6.610000133514402,2.309999942779541,3.806999921798706,2.0409998893737797,22.229999542236328
03/07/2016 22:00,9.578000069,5.760000228881836,6.787000179290772,3.127000093460083,3.259000062942505,1.888000011444092,19.416000366210934
03/07/2016 23:00,9.31000042,5.760000228881836,6.610000133514402,3.0559999942779537,3.1679999828338623,1.888000011444092,18.57200050354004
04/07/2016 00:00,9.913000106811523,5.894000053405763,6.254000186920166,2.630000114440918,3.015000104904175,1.8580000400543213,21.66699981689453
04/07/2016 01:00,8.975000381469727,4.956999778747559,6.289999961853027,2.664999961853028,2.862999916,1.8279999494552608,25.535999298095703
04/07/2016 02:00,8.640000343322754,4.822999954223633,6.1479997634887695,2.594000101089477,2.924000024795532,1.8279999494552608,27.85700035095215
04/07/2016 03:00,9.175999641418457,5.492000102996826,5.578999996185303,2.381000042,2.862999916,1.8580000400543213,27.92799949645996
04/07/2016 04:00,9.109000205993652,4.822999954223633,5.6500000953674325,2.5230000019073486,2.7720000743865967,1.7970000505447388,24.62100028991699
04/07/2016 05:00,9.845999717712402,5.559000015258789,5.96999979,2.9489998817443848,3.1070001125335693,1.888000011444092,23.847999572753906
04/07/2016 06:00,11.588000297546387,5.425000190734863,7.390999794006348,2.806999921798706,3.806999921798706,1.9800000190734863,23.07399940490723
04/07/2016 07:00,11.788000106811525,6.09499979,7.214000225067139,2.984999895095825,3.8989999294281006,2.0409998893737797,22.51099967956543
04/07/2016 08:00,10.583000183105467,5.960999965667725,7.143000126,2.9140000343322754,3.6549999713897705,2.0710000991821294,21.66699981689453
04/07/2016 09:00,11.588000297546387,6.296000003814697,7.568999767303468,3.0559999942779537,3.4719998836517334,2.009999990463257,25.395000457763672
04/07/2016 10:00,11.92199993133545,6.2290000915527335,7.710999965667725,3.0559999942779537,3.746000051498413,1.9490000009536743,25.18400001525879
04/07/2016 11:00,12.324000358581545,5.559000015258789,8.421999931335451,3.233999967575073,4.203000068664552,1.9800000190734863,29.54599952697754
04/07/2016 12:00,10.381999969482422,5.894000053405763,6.857999801635742,2.630000114440918,3.563999891281128,1.9490000009536743,29.47500038146973
04/07/2016 13:00,10.04699993133545,5.425000190734863,6.751999855041504,3.0199999809265137,3.3199999332427983,1.9490000009536743,29.263999938964844
04/07/2016 14:00,10.515999794006348,6.027999877929688,7.106999874,3.375999927520752,3.137000084,1.919000029563904,30.952999114990234
04/07/2016 15:00,10.717000007629396,6.09499979,6.787000179290772,3.0199999809265137,3.1679999828338623,2.009999990463257,31.72599983215332
04/07/2016 16:00,9.979999542236328,5.0229997634887695,6.502999782562256,2.559000015258789,3.441999912261963,2.0409998893737797,33.132999420166016
04/07/2016 17:00,11.31999969482422,5.0900001525878915,7.355999946594237,2.451999903,3.868000030517578,2.0409998893737797,28.982999801635746
04/07/2016 18:00,11.38700008392334,4.956999778747559,7.355999946594237,2.451999903,4.295000076293944,2.193000078201294,28.982999801635746
04/07/2016 19:00,9.376999855041504,3.884999990463257,6.894000053405763,2.2390000820159908,2.4670000076293945,1.187999963760376,31.72599983215332
04/07/2016 20:00,10.11400032043457,4.0859999656677255,7.143000126,2.2390000820159908,2.9549999237060547,1.462000012397766,25.18400001525879
04/07/2016 21:00,10.381999969482422,4.822999954223633,6.894000053405763,2.309999942779541,3.503000020980835,2.009999990463257,30.53100014
04/07/2016 22:00,9.645000457763672,4.889999866485597,6.610000133514402,1.919000029563904,3.259000062942505,1.919000029563904,27.645999908447266
04/07/2016 23:00,12.72599983215332,6.497000217437744,9.345999717712402,3.4820001125335693,3.1679999828338623,1.9800000190734863,25.465999603271484
05/07/2016 00:00,11.98900032043457,5.625999927520752,8.777000427246094,2.9489998817443848,3.1979999542236333,1.9800000190734863,25.95800018310547
05/07/2016 01:00,12.524999618530273,6.296000003814697,8.954999923706055,3.1630001068115234,3.137000084,2.009999990463257,25.95800018310547
05/07/2016 02:00,12.324000358581545,6.296000003814697,8.812999725341797,3.375999927520752,2.984999895095825,1.919000029563904,26.02799987792969
05/07/2016 03:00,10.717000007629396,5.425000190734863,8.065999984741211,2.878000020980835,2.8329999446868896,1.8580000400543213,28.913000106811523
05/07/2016 04:00,11.31999969482422,5.625999927520752,7.676000118255615,2.630000114440918,3.0460000038146973,1.888000011444092,30.459999084472656
05/07/2016 05:00,10.85099983215332,4.689000129699707,6.822999954223633,1.883000016212464,3.3199999332427983,2.0409998893737797,31.375
05/07/2016 06:00,13.329000473022461,5.425000190734863,8.883999824523926,2.736000061035156,4.081999778747559,1.9490000009536743,32.78200149536133
05/07/2016 07:00,11.454000473022461,5.223999977111816,7.853000164031982,2.7720000743865967,3.6549999713897705,2.009999990463257,31.72599983215332
05/07/2016 08:00,11.052000045776367,5.960999965667725,7.4619998931884775,3.127000093460083,3.563999891281128,2.101999998092652,30.31999969482422
05/07/2016 09:00,10.984999656677246,6.027999877929688,7.532999992370605,2.700999975204468,3.4110000133514404,2.0409998893737797,30.459999084472656
05/07/2016 10:00,12.79300022125244,5.960999965667725,8.564000129699707,3.4470000267028813,3.838000059127808,2.1630001068115234,32.92200088500977
05/07/2016 11:00,13.395999908447266,6.429999828338622,8.741999626159668,3.4820001125335693,4.598999977111816,2.253999948501587,31.093000411987305
05/07/2016 12:00,11.253000259399414,5.425000190734863,7.676000118255615,2.736000061035156,3.594000101089477,2.009999990463257,25.67700004577637
05/07/2016 13:00,9.913000106811523,4.554999828338623,6.681000232696532,2.309999942779541,3.3199999332427983,1.919000029563904,27.15399932861328
05/07/2016 14:00,10.180999755859377,5.357999801635742,7.320000171661378,2.486999988555908,3.3199999332427983,2.0710000991821294,28.77199935913086
05/07/2016 15:00,10.85099983215332,5.223999977111816,7.249000072479247,2.4159998893737797,3.3199999332427983,1.9490000009536743,30.60099983215332
05/07/2016 16:00,10.04699993133545,5.0229997634887695,6.894000053405763,2.736000061035156,3.1679999828338623,2.253999948501587,32.007999420166016
05/07/2016 17:00,11.92199993133545,5.425000190734863,7.923999786376952,2.878000020980835,4.386000156402588,2.101999998092652,33.132999420166016
05/07/2016 18:00,11.454000473022461,4.956999778747559,7.4619998931884775,2.345000028610229,3.990000009536743,2.0409998893737797,31.51499938964844
05/07/2016 19:00,10.85099983215332,4.689000129699707,7.071000099182129,2.345000028610229,3.806999921798706,1.9490000009536743,31.02300071716309
05/07/2016 20:00,11.185999870300293,4.622000217437744,7.2849998474121085,2.203000068664551,3.8989999294281006,1.888000011444092,31.44499969482422
05/07/2016 21:00,10.649999618530273,4.689000129699707,6.894000053405763,2.1679999828338623,3.806999921798706,2.009999990463257,31.72599983215332
05/07/2016 22:00,9.979999542236328,4.3540000915527335,6.644999980926514,1.919000029563904,3.563999891281128,1.9800000190734863,30.952999114990234
05/07/2016 23:00,11.854999542236328,5.760000228881836,7.817999839782715,2.700999975204468,3.259000062942505,1.9490000009536743,30.459999084472656
06/07/2016 00:00,10.381999969482422,5.0900001525878915,6.4670000076293945,2.8429999351501465,3.015000104904175,1.8279999494552608,28.913000106811523
06/07/2016 01:00,10.717000007629396,5.425000190734863,7.498000144958496,2.309999942779541,2.8329999446868896,1.919000029563904,30.38999938964844
06/07/2016 02:00,10.85099983215332,5.357999801635742,7.817999839782715,2.878000020980835,2.8329999446868896,1.8580000400543213,31.51499938964844
06/07/2016 03:00,9.779000282287598,5.1570000648498535,5.96999979,2.345000028610229,3.1679999828338623,2.131999969482422,31.233999252319336
06/07/2016 04:00,9.376999855041504,4.487999916,6.254000186920166,2.2739999294281006,3.015000104904175,2.0409998893737797,30.53100014
06/07/2016 05:00,11.38700008392334,5.559000015258789,7.853000164031982,2.8429999351501465,3.259000062942505,2.345000028610229,30.108999252319336
06/07/2016 06:00,11.854999542236328,4.487999916,8.208999633789062,2.0969998836517334,3.868000030517578,1.8580000400543213,30.31999969482422
06/07/2016 07:00,12.524999618530273,6.162000179290772,9.131999969482422,3.625,3.532999992370605,1.888000011444092,29.61599922180176
06/07/2016 08:00,12.72599983215332,6.362999916,9.345999717712402,3.375999927520752,3.7160000801086426,1.9800000190734863,30.53100014
06/07/2016 09:00,11.119000434875488,4.756000042,7.177999973297119,2.131999969482422,3.3499999046325684,1.9800000190734863,32.99300003051758
06/07/2016 10:00,11.788000106811525,4.889999866485597,8.031000137329103,2.451999903,3.563999891281128,1.8580000400543213,30.24900054931641
06/07/2016 11:00,13.128000259399414,4.956999778747559,8.670999526977539,2.7720000743865967,3.990000009536743,1.919000029563904,30.24900054931641
06/07/2016 12:00,10.583000183105467,4.756000042,7,2.0610001087188716,2.9549999237060547,1.6449999809265137,30.67099952697754
06/07/2016 13:00,10.31499958,5.290999889373778,7.498000144958496,2.345000028610229,3.0460000038146973,1.7059999704360962,31.586000442504893
06/07/2016 14:00,9.444000244140623,5.0229997634887695,6.965000152587893,2.203000068664551,2.650000095367432,1.6449999809265137,31.93799973
06/07/2016 15:00,10.449000358581543,4.2199997901916495,7,2.381000042,2.7109999656677246,1.5839999914169312,28.982999801635746
06/07/2016 16:00,9.845999717712402,4.0859999656677255,7.071000099182129,1.919000029563904,2.7109999656677246,1.5529999732971191,27.716999053955078
06/07/2016 17:00,10.984999656677246,4.756000042,7.639999866485598,2.630000114440918,3.2899999618530287,1.6449999809265137,30.67099952697754
06/07/2016 18:00,10.717000007629396,4.287000179290772,7.320000171661378,2.0969998836517334,3.3199999332427983,1.6449999809265137,24.34000015258789
06/07/2016 19:00,9.175999641418457,3.5499999523162837,6.005000114440918,1.5640000104904177,3.1070001125335693,1.6139999628067017,29.68600082397461
06/07/2016 20:00,9.645000457763672,4.152999877929688,6.254000186920166,1.4570000171661377,3.4110000133514404,1.7359999418258667,30.24900054931641
06/07/2016 21:00,8.505999565124513,2.880000114440918,5.436999797821045,0.7459999918937683,3.532999992370605,1.8279999494552608,29.968000411987305
06/07/2016 22:00,10.515999794006348,3.3489999771118164,7.106999874,1.2790000438690186,3.259000062942505,1.6449999809265137,29.54599952697754
06/07/2016 23:00,13.395999908447266,4.689000129699707,10.234000205993652,2.381000042,3.259000062942505,1.6749999523162842,28.49099922180176
07/07/2016 00:00,12.592000007629395,5.1570000648498535,9.204000473022461,2.309999942779541,2.7720000743865967,1.6139999628067017,28.56100082397461
07/07/2016 01:00,14.199999809265135,6.2290000915527335,11.194000244140623,3.4470000267028813,2.559000015258789,1.5529999732971191,28.77199935913086
07/07/2016 02:00,12.592000007629395,6.2290000915527335,10.909000396728516,3.696000099182129,2.5280001163482666,1.5230000019073486,27.716999053955078
07/07/2016 03:00,14.267000198364258,6.362999916,11.121999740600586,3.872999906539917,2.8329999446868896,1.6749999523162842,28.138999938964844
07/07/2016 04:00,12.592000007629395,5.0900001525878915,9.204000473022461,2.7720000743865967,2.6800000667572017,1.8279999494552608,27.364999771118164
07/07/2016 05:00,13.730999946594238,5.625999927520752,10.66100025177002,2.984999895095825,3.2290000915527344,1.7669999599456787,26.73200035095215
07/07/2016 06:00,15.13700008392334,5.760000228881836,11.229000091552734,2.9489998817443848,3.3199999332427983,1.6449999809265137,26.37999916
07/07/2016 07:00,14.267000198364258,5.960999965667725,10.803000450134276,3.1979999542236333,3.381000042,1.7970000505447388,25.395000457763672
07/07/2016 08:00,12.524999618530273,5.0900001525878915,9.31000042,3.0559999942779537,3.075999975204468,1.7970000505447388,27.92799949645996
07/07/2016 09:00,12.324000358581545,5.559000015258789,8.670999526977539,2.8429999351501465,3.015000104904175,1.6749999523162842,28.982999801635746
07/07/2016 10:00,13.26200008392334,6.09499979,9.807999611,2.8429999351501465,3.441999912261963,1.7669999599456787,29.756999969482425
07/07/2016 11:00,12.324000358581545,4.956999778747559,8.244000434875487,2.559000015258789,3.990000009536743,1.7359999418258667,30.60099983215332
07/07/2016 12:00,9.645000457763672,3.617000102996826,6.787000179290772,1.5989999771118164,3.0460000038146973,1.5230000019073486,32.64099884033203
07/07/2016 13:00,10.515999794006348,4.554999828338623,7.390999794006348,2.131999969482422,2.8020000457763667,1.5529999732971191,35.38499832
07/07/2016 14:00,9.376999855041504,3.818000078201294,6.573999881744385,1.5640000104904177,2.650000095367432,1.5529999732971191,37.28400039672852
07/07/2016 15:00,9.109000205993652,3.6840000152587886,6.610000133514402,1.5989999771118164,2.588999987,2.131999969482422,38.47999954223633
07/07/2016 16:00,9.243000030517578,3.4159998893737797,6.5380001068115225,1.7059999704360962,2.984999895095825,1.5529999732971191,36.79100036621094
07/07/2016 17:00,10.449000358581543,4.2199997901916495,7.320000171661378,2.0969998836517334,3.2290000915527344,1.5230000019073486,34.11800003051758
07/07/2016 18:00,11.052000045776367,4.287000179290772,7.604000091552732,1.9900000095367432,3.4719998836517334,1.6749999523162842,33.83700180053711
07/07/2016 19:00,10.11400032043457,4.0859999656677255,6.857999801635742,1.9539999961853027,3.259000062942505,1.6449999809265137,33.273998260498054
07/07/2016 20:00,11.119000434875488,4.152999877929688,7.427000045776367,1.919000029563904,3.746000051498413,1.6749999523162842,32.92200088500977
07/07/2016 21:00,10.449000358581543,3.282000064849853,7.106999874,1.2790000438690186,3.594000101089477,1.7059999704360962,33.625999450683594
07/07/2016 22:00,10.515999794006348,3.884999990463257,7.355999946594237,1.5989999771118164,3.1679999828338623,1.6749999523162842,32.64099884033203
07/07/2016 23:00,11.854999542236328,5.357999801635742,8.883999824523926,3.1979999542236333,3.075999975204468,1.5529999732971191,31.586000442504893
08/07/2016 00:00,11.854999542236328,4.756000042,8.883999824523926,2.984999895095825,2.9549999237060547,1.5230000019073486,31.093000411987305
08/07/2016 01:00,10.381999969482422,4.756000042,7.994999885559082,2.630000114440918,2.497999906539917,1.3400000333786009,30.742000579833984
08/07/2016 02:00,11.185999870300293,5.223999977111816,8.706000328063965,2.594000101089477,2.375999927520752,1.4010000228881836,29.334999084472656
08/07/2016 03:00,10.248000144958496,4.554999828338623,7.747000217437744,2.736000061035156,2.437000036239624,1.4919999837875366,28.77199935913086
08/07/2016 04:00,10.91800022125244,4.0859999656677255,8.244000434875487,2.594000101089477,2.315000057220459,1.462000012397766,29.12400054931641
08/07/2016 05:00,12.659000396728516,5.223999977111816,9.416999816894533,2.700999975204468,2.8940000534057617,1.6139999628067017,29.263999938964844
08/07/2016 06:00,13.597000122070312,5.425000190734863,9.737000465393066,2.984999895095825,3.4719998836517334,1.6449999809265137,29.40500068664551
08/07/2016 07:00,10.381999969482422,4.0859999656677255,7.214000225067139,2.025000095367432,3.2899999618530287,1.6449999809265137,28.913000106811523
08/07/2016 08:00,9.979999542236328,4.554999828338623,6.716000080108643,2.2739999294281006,3.2899999618530287,1.7970000505447388,29.89699935913086
08/07/2016 09:00,9.645000457763672,4.019000053405762,6.894000053405763,2.594000101089477,3.015000104904175,1.6449999809265137,30.53100014
08/07/2016 10:00,11.720999717712402,4.756000042,7.994999885559082,2.1679999828338623,3.381000042,1.7359999418258667,30.67099952697754
08/07/2016 11:00,11.788000106811525,4.2199997901916495,8.031000137329103,2.131999969482422,3.928999900817871,1.8279999494552608,30.67099952697754
08/07/2016 12:00,10.449000358581543,4.0859999656677255,7.355999946594237,1.812000036239624,3.1679999828338623,1.6749999523162842,31.093000411987305
08/07/2016 13:00,10.180999755859377,3.4159998893737797,6.857999801635742,1.741000056266785,3.0460000038146973,1.6139999628067017,30.881999969482425
08/07/2016 14:00,12.927000045776367,5.0229997634887695,6.751999855041504,1.5279999971389768,5.696000099182129,2.2239999771118164,32.71099853515625
08/07/2016 15:00,10.180999755859377,4.2199997901916495,6.573999881744385,1.741000056266785,3.015000104904175,1.6449999809265137,34.750999450683594
08/07/2016 16:00,9.444000244140623,3.5499999523162837,6.610000133514402,1.2790000438690186,2.924000024795532,1.6139999628067017,34.400001525878906
08/07/2016 17:00,10.31499958,4.0859999656677255,7.177999973297119,2.0969998836517334,3.2290000915527344,1.6449999809265137,34.32899856567383
08/07/2016 18:00,10.717000007629396,3.884999990463257,7.106999874,1.741000056266785,3.563999891281128,1.6749999523162842,33.625999450683594
08/07/2016 19:00,10.180999755859377,3.617000102996826,6.4670000076293945,1.4210000038146973,3.594000101089477,1.6749999523162842,33.55599975585937
08/07/2016 20:00,11.854999542236328,4.0859999656677255,7.639999866485598,1.5640000104904177,4.263999938964844,1.8580000400543213,32.78200149536133
08/07/2016 21:00,12.72599983215332,4.3540000915527335,8.244000434875487,2.131999969482422,4.295000076293944,1.7669999599456787,32.148998260498054
08/07/2016 22:00,14.065999984741213,5.357999801635742,9.666000366210938,2.2390000820159908,3.776999950408936,1.7059999704360962,31.233999252319336
08/07/2016 23:00,18.152000427246094,8.840999603271484,12.402000427246096,4.192999839782715,5.817999839782715,3.0460000038146973,30.53100014
09/07/2016 00:00,14.60200023651123,5.960999965667725,11.300000190734865,3.3399999141693115,3.259000062942505,1.7669999599456787,30.952999114990234
09/07/2016 01:00,14.53499984741211,6.162000179290772,11.690999984741213,3.908999919891357,3.0460000038146973,1.6449999809265137,30.31999969482422
09/07/2016 02:00,14.401000022888185,6.296000003814697,11.72700023651123,3.9440000057220463,2.8020000457763667,1.6139999628067017,29.40500068664551
09/07/2016 03:00,13.99899959564209,6.497000217437744,10.94499969482422,3.1979999542236333,2.7109999656677246,1.6749999523162842,28.70199966430664
09/07/2016 04:00,14.065999984741213,6.296000003814697,11.300000190734865,3.4820001125335693,2.8329999446868896,2.009999990463257,28.77199935913086
09/07/2016 05:00,14.267000198364258,5.425000190734863,10.838000297546387,3.0199999809265137,3.3199999332427983,1.7669999599456787,28.913000106811523
09/07/2016 06:00,14.60200023651123,5.692999839782715,10.87399959564209,3.0559999942779537,3.2899999618530287,1.7359999418258667,28.27899932861328
09/07/2016 07:00,9.109000205993652,2.611999988555908,6.3959999084472665,1.065999984741211,2.740999937057495,1.5230000019073486,28.631000518798828
09/07/2016 08:00,11.454000473022461,3.4159998893737797,8.279999732971191,1.1019999980926514,3.137000084,1.7669999599456787,28.77199935913086
09/07/2016 09:00,9.779000282287598,3.5499999523162837,6.005000114440918,1.7059999704360962,3.2899999618530287,1.6449999809265137,29.968000411987305
09/07/2016 10:00,10.85099983215332,4.2199997901916495,6.573999881744385,1.243999958,3.4719998836517334,1.7970000505447388,29.756999969482425
09/07/2016 11:00,10.515999794006348,3.4830000400543213,6.610000133514402,1.350000023841858,3.868000030517578,1.7359999418258667,30.31999969482422
